           #Qpath      Energy(meV)           S(Q,E)
  6.8278249415E-01  1.6240000000E+01  1.9192268587E-02
  6.8278249415E-01  1.6320000000E+01  1.8372211017E-02
  6.8278249415E-01  1.6400000000E+01  1.7591976655E-02
  6.8278249415E-01  1.6480000000E+01  1.6851262251E-02
  6.8278249415E-01  1.6560000000E+01  1.6149600142E-02
  6.8278249415E-01  1.6640000000E+01  1.5486369415E-02
  6.8278249415E-01  1.6720000000E+01  1.4860807454E-02
  6.8278249415E-01  1.6800000000E+01  1.4272021766E-02
  6.8278249415E-01  1.6880000000E+01  1.3719001994E-02
  6.8278249415E-01  1.6960000000E+01  1.3200632024E-02
  6.8278249415E-01  1.7040000000E+01  1.2715702088E-02
  6.8278249415E-01  1.7120000000E+01  1.2262920795E-02
  6.8278249415E-01  1.7200000000E+01  1.1840926996E-02
  6.8278249415E-01  1.7280000000E+01  1.1448301432E-02
  6.8278249415E-01  1.7360000000E+01  1.1083578078E-02
  6.8278249415E-01  1.7440000000E+01  1.0745255136E-02
  6.8278249415E-01  1.7520000000E+01  1.0431805626E-02
  6.8278249415E-01  1.7600000000E+01  1.0141687523E-02
  6.8278249415E-01  1.7680000000E+01  9.8733533975E-03
  6.8278249415E-01  1.7760000000E+01  9.6252595335E-03
  6.8278249415E-01  1.7840000000E+01  9.3958744914E-03
  6.8278249415E-01  1.7920000000E+01  9.1836870904E-03
  6.8278249415E-01  1.8000000000E+01  8.9872137986E-03
  6.8278249415E-01  1.8080000000E+01  8.8050055154E-03
  6.8278249415E-01  1.8160000000E+01  8.6356537410E-03
  6.8278249415E-01  1.8240000000E+01  8.4777961291E-03
  6.8278249415E-01  1.8320000000E+01  8.3301214262E-03
  6.8278249415E-01  1.8400000000E+01  8.1913738022E-03
  6.8278249415E-01  1.8480000000E+01  8.0603565820E-03
  6.8278249415E-01  1.8560000000E+01  7.9359353909E-03
  6.8278249415E-01  1.8640000000E+01  7.8170407292E-03
  6.8278249415E-01  1.8720000000E+01  7.7026699940E-03
  6.8278249415E-01  1.8800000000E+01  7.5918889703E-03
  6.8278249415E-01  1.8880000000E+01  7.4838328107E-03
  6.8278249415E-01  1.8960000000E+01  7.3777065327E-03
  6.8278249415E-01  1.9040000000E+01  7.2727850548E-03
  6.8278249415E-01  1.9120000000E+01  7.1684128019E-03
  6.8278249415E-01  1.9200000000E+01  7.0640029064E-03
  6.8278249415E-01  1.9280000000E+01  6.9590360346E-03
  6.8278249415E-01  1.9360000000E+01  6.8530588669E-03
  6.8278249415E-01  1.9440000000E+01  6.7456822631E-03
  6.8278249415E-01  1.9520000000E+01  6.6365791412E-03
  6.8278249415E-01  1.9600000000E+01  6.5254821004E-03
  6.8278249415E-01  1.9680000000E+01  6.4121808185E-03
  6.8278249415E-01  1.9760000000E+01  6.2965192518E-03
  6.8278249415E-01  1.9840000000E+01  6.1783926688E-03
  6.8278249415E-01  1.9920000000E+01  6.0577445430E-03
  6.8278249415E-01  2.0000000000E+01  5.9345633355E-03
  6.8278249415E-01  2.0080000000E+01  5.8088791928E-03
  6.8278249415E-01  2.0160000000E+01  5.6807605853E-03
  6.8278249415E-01  2.0240000000E+01  5.5503109131E-03
  6.8278249415E-01  2.0320000000E+01  5.4176651006E-03
  6.8278249415E-01  2.0400000000E+01  5.2829862050E-03
  6.8278249415E-01  2.0480000000E+01  5.1464620575E-03
  6.8278249415E-01  2.0560000000E+01  5.0083019591E-03
  6.8278249415E-01  2.0640000000E+01  4.8687334485E-03
  6.8278249415E-01  2.0720000000E+01  4.7279991593E-03
  6.8278249415E-01  2.0800000000E+01  4.5863537822E-03
  6.8278249415E-01  2.0880000000E+01  4.4440611466E-03
  6.8278249415E-01  2.0960000000E+01  4.3013914331E-03
  6.8278249415E-01  2.1040000000E+01  4.1586185294E-03
  6.8278249415E-01  2.1120000000E+01  4.0160175372E-03
  6.8278249415E-01  2.1200000000E+01  3.8738624394E-03
  6.8278249415E-01  2.1280000000E+01  3.7324239329E-03
  6.8278249415E-01  2.1360000000E+01  3.5919674329E-03
  6.8278249415E-01  2.1440000000E+01  3.4527512505E-03
  6.8278249415E-01  2.1520000000E+01  3.3150249474E-03
  6.8278249415E-01  2.1600000000E+01  3.1790278658E-03
  6.8278249415E-01  2.1680000000E+01  3.0449878356E-03
  6.8278249415E-01  2.1760000000E+01  2.9131200543E-03
  6.8278249415E-01  2.1840000000E+01  2.7836261381E-03
  6.8278249415E-01  2.1920000000E+01  2.6566933388E-03
  6.8278249415E-01  2.2000000000E+01  2.5324939228E-03
  6.8278249415E-01  2.2080000000E+01  2.4111847038E-03
  6.8278249415E-01  2.2160000000E+01  2.2929067246E-03
  6.8278249415E-01  2.2240000000E+01  2.1777850784E-03
  6.8278249415E-01  2.2320000000E+01  2.0659288628E-03
  6.8278249415E-01  2.2400000000E+01  1.9574312572E-03
  6.8278249415E-01  2.2480000000E+01  1.8523697136E-03
  6.8278249415E-01  2.2560000000E+01  1.7508062532E-03
  6.8278249415E-01  2.2640000000E+01  1.6527878573E-03
  6.8278249415E-01  2.2720000000E+01  1.5583469438E-03
  6.8278249415E-01  2.2800000000E+01  1.4675019189E-03
  6.8278249415E-01  2.2880000000E+01  1.3802577954E-03
  6.8278249415E-01  2.2960000000E+01  1.2966068657E-03
  6.8278249415E-01  2.3040000000E+01  1.2165294229E-03
  6.8278249415E-01  2.3120000000E+01  1.1399945190E-03
  6.8278249415E-01  2.3200000000E+01  1.0669607518E-03
  6.8278249415E-01  2.3280000000E+01  9.9737707269E-04
  6.8278249415E-01  2.3360000000E+01  9.3118360704E-04
  6.8278249415E-01  2.3440000000E+01  8.6831247955E-04
  6.8278249415E-01  2.3520000000E+01  8.0868863815E-04
  6.8278249415E-01  2.3600000000E+01  7.5223066962E-04
  6.8278249415E-01  2.3680000000E+01  6.9885160141E-04
  6.8278249415E-01  2.3760000000E+01  6.4845968422E-04
  6.8278249415E-01  2.3840000000E+01  6.0095915089E-04
  6.8278249415E-01  2.3920000000E+01  5.5625094724E-04
  6.8278249415E-01  2.4000000000E+01  5.1423343158E-04
  6.8278249415E-01  2.4080000000E+01  4.7480303972E-04
  6.8278249415E-01  2.4160000000E+01  4.3785491328E-04
  6.8278249415E-01  2.4240000000E+01  4.0328348910E-04
  6.8278249415E-01  2.4320000000E+01  3.7098304862E-04
  6.8278249415E-01  2.4400000000E+01  3.4084822604E-04
  6.8278249415E-01  2.4480000000E+01  3.1277447497E-04
  6.8278249415E-01  2.4560000000E+01  2.8665849325E-04
  6.8278249415E-01  2.4640000000E+01  2.6239860631E-04
  6.8278249415E-01  2.4720000000E+01  2.3989510977E-04
  6.8278249415E-01  2.4800000000E+01  2.1905057190E-04
  6.8278249415E-01  2.4880000000E+01  1.9977009741E-04
  6.8278249415E-01  2.4960000000E+01  1.8196155376E-04
  6.8278249415E-01  2.5040000000E+01  1.6553576172E-04
  6.8278249415E-01  2.5120000000E+01  1.5040665181E-04
  6.8278249415E-01  2.5200000000E+01  1.3649138860E-04
  6.8278249415E-01  2.5280000000E+01  1.2371046489E-04
  6.8278249415E-01  2.5360000000E+01  1.1198776767E-04
  6.8278249415E-01  2.5440000000E+01  1.0125061821E-04
  6.8278249415E-01  2.5520000000E+01  9.1429788181E-05
  6.8278249415E-01  2.5600000000E+01  8.2459494100E-05
  6.8278249415E-01  2.5680000000E+01  7.4277372108E-05
  6.8278249415E-01  2.5760000000E+01  6.6824435215E-05
  6.8278249415E-01  2.5840000000E+01  6.0045014982E-05
  6.8278249415E-01  2.5920000000E+01  5.3886689604E-05
  6.8278249415E-01  2.6000000000E+01  4.8300200258E-05
  6.8278249415E-01  2.6080000000E+01  4.3239357475E-05
  6.8278249415E-01  2.6160000000E+01  3.8660939227E-05
  6.8278249415E-01  2.6240000000E+01  3.4524582283E-05
  6.8278249415E-01  2.6320000000E+01  3.0792668313E-05
  6.8278249415E-01  2.6400000000E+01  2.7430206084E-05
  6.8278249415E-01  2.6480000000E+01  2.4404710982E-05
  6.8278249415E-01  2.6560000000E+01  2.1686083009E-05
  6.8278249415E-01  2.6640000000E+01  1.9246484256E-05
  6.8278249415E-01  2.6720000000E+01  1.7060216775E-05
  6.8278249415E-01  2.6800000000E+01  1.5103601654E-05
  6.8278249415E-01  2.6880000000E+01  1.3354860008E-05
  6.8278249415E-01  2.6960000000E+01  1.1793996497E-05
  6.8278249415E-01  2.7040000000E+01  1.0402685885E-05
  6.8278249415E-01  2.7120000000E+01  1.9164162847E-05
  6.8278249415E-01  2.7200000000E+01  1.8063116870E-05
  6.8278249415E-01  2.7280000000E+01  1.7085588769E-05
  6.8278249415E-01  2.7360000000E+01  1.6218874073E-05
  6.8278249415E-01  2.7440000000E+01  1.5451429654E-05
  6.8278249415E-01  2.7520000000E+01  1.4772785216E-05
  6.8278249415E-01  2.7600000000E+01  1.4173459445E-05
  6.8278249415E-01  2.7680000000E+01  1.3644880818E-05
  6.8278249415E-01  2.7760000000E+01  1.3179313056E-05
  6.8278249415E-01  2.7840000000E+01  1.2769785142E-05
  6.8278249415E-01  2.7920000000E+01  1.2410025816E-05
  6.8278249415E-01  2.8000000000E+01  1.2094402432E-05
  6.8278249415E-01  2.8080000000E+01  1.1817864032E-05
  6.8278249415E-01  2.8160000000E+01  1.1575888494E-05
  6.8278249415E-01  2.8240000000E+01  1.1364433569E-05
  6.8278249415E-01  2.8320000000E+01  1.1179891657E-05
  6.8278249415E-01  2.8400000000E+01  1.1019048109E-05
  6.8278249415E-01  2.8480000000E+01  1.0879042892E-05
  6.8278249415E-01  2.8560000000E+01  1.0757335417E-05
  6.8278249415E-01  2.8640000000E+01  1.0651672341E-05
  6.8278249415E-01  2.8720000000E+01  1.0560058161E-05
  6.8278249415E-01  2.8800000000E+01  1.0480728412E-05
  6.8278249415E-01  2.8880000000E+01  1.0412125293E-05
  6.8278249415E-01  2.8960000000E+01  1.0352875547E-05
  6.8278249415E-01  2.9040000000E+01  1.0301770425E-05
  6.8278249415E-01  2.9120000000E+01  1.0257747582E-05
  6.8278249415E-01  2.9200000000E+01  1.0219874739E-05
  6.8278249415E-01  2.9280000000E+01  1.0187334983E-05
  6.8278249415E-01  2.9360000000E+01  1.0159413552E-05
  6.8278249415E-01  2.9440000000E+01  1.0135485993E-05
  6.8278249415E-01  2.9520000000E+01  1.0115007552E-05
  6.8278249415E-01  2.9600000000E+01  1.0097503704E-05
  6.8278249415E-01  2.9680000000E+01  1.0082561706E-05
  6.8278249415E-01  2.9760000000E+01  1.0069823078E-05
  6.8278249415E-01  2.9840000000E+01  1.0058976921E-05
  6.8278249415E-01  2.9920000000E+01  1.0049753997E-05
  6.8278249415E-01  3.0000000000E+01  1.0041921480E-05
  6.8278249415E-01  3.0080000000E+01  1.0035278327E-05
  6.8278249415E-01  3.0160000000E+01  1.0029651186E-05
  6.8278249415E-01  3.0240000000E+01  1.0024890801E-05
  6.8278249415E-01  3.0320000000E+01  1.0020868843E-05
  6.8278249415E-01  3.0400000000E+01  1.0017475133E-05
  6.8278249415E-01  3.0480000000E+01  1.0014615216E-05
  6.8278249415E-01  3.0560000000E+01  1.0012208226E-05
  6.8278249415E-01  3.0640000000E+01  1.0010185032E-05
  6.8278249415E-01  3.0720000000E+01  1.0008486619E-05
  6.8278249415E-01  3.0800000000E+01  1.0007062677E-05
  6.8278249415E-01  3.0880000000E+01  1.0005870381E-05
  6.8278249415E-01  3.0960000000E+01  1.0004873325E-05
  6.8278249415E-01  3.1040000000E+01  1.0004040606E-05
  6.8278249415E-01  3.1120000000E+01  1.0003346027E-05
  6.8278249415E-01  3.1200000000E+01  1.0002767413E-05
  6.8278249415E-01  3.1280000000E+01  1.0002286019E-05
  6.8278249415E-01  3.1360000000E+01  1.0001886022E-05
  6.8278249415E-01  3.1440000000E+01  1.0001554083E-05
  6.8278249415E-01  3.1520000000E+01  1.0001278974E-05
  6.8278249415E-01  3.1600000000E+01  1.0001051256E-05
  6.8278249415E-01  3.1680000000E+01  1.0000863007E-05
  6.8278249415E-01  3.1760000000E+01  1.0000707583E-05
  6.8278249415E-01  3.1840000000E+01  1.0000579425E-05
  6.8278249415E-01  3.1920000000E+01  1.0000473884E-05
  6.8278249415E-01  3.2000000000E+01  1.0000387079E-05
  6.8278249415E-01  3.2080000000E+01  1.0000315775E-05
  6.8278249415E-01  3.2160000000E+01  1.0000257279E-05
  6.8278249415E-01  3.2240000000E+01  1.0000209351E-05
  6.8278249415E-01  3.2320000000E+01  1.0000170132E-05
  6.8278249415E-01  3.2400000000E+01  1.0000138080E-05
  6.8278249415E-01  3.2480000000E+01  1.0000111918E-05
  6.8278249415E-01  3.2560000000E+01  1.0000090592E-05
  6.8278249415E-01  3.2640000000E+01  1.0000073229E-05
  6.8278249415E-01  3.2720000000E+01  1.0000059112E-05
  6.8278249415E-01  3.2800000000E+01  1.0000047647E-05
  6.8278249415E-01  3.2880000000E+01  1.0000038349E-05
  6.8278249415E-01  3.2960000000E+01  1.0000030817E-05
  6.8278249415E-01  3.3040000000E+01  1.0000024724E-05
  6.8278249415E-01  3.3120000000E+01  1.0000019801E-05
  6.8278249415E-01  3.3200000000E+01  1.0000015828E-05
  6.8278249415E-01  3.3280000000E+01  1.0000012627E-05
  6.8278249415E-01  3.3360000000E+01  1.0000010050E-05
  6.8278249415E-01  3.3440000000E+01  1.0000007978E-05
  6.8278249415E-01  3.3520000000E+01  1.0000006315E-05
  6.8278249415E-01  3.3600000000E+01  1.0000004982E-05
  6.8278249415E-01  3.3680000000E+01  1.0000003914E-05
  6.8278249415E-01  3.3760000000E+01  1.0000003060E-05
  6.8278249415E-01  3.3840000000E+01  1.0000002377E-05
  6.8278249415E-01  3.3920000000E+01  1.0000001833E-05
  6.8278249415E-01  3.4000000000E+01  1.0000001399E-05
  6.8278249415E-01  3.4080000000E+01  1.0000001054E-05
  6.8278249415E-01  3.4160000000E+01  1.0000000780E-05
  6.8278249415E-01  3.4240000000E+01  1.0000000562E-05
  6.8278249415E-01  3.4320000000E+01  1.0000000390E-05
  6.8278249415E-01  3.4400000000E+01  1.0000000253E-05
  6.8278249415E-01  3.4480000000E+01  1.0000000145E-05
  6.8278249415E-01  3.4560000000E+01  1.0000000059E-05
  6.8278249415E-01  3.4640000000E+01  9.9999999921E-06
  6.8278249415E-01  3.4720000000E+01  9.9999999391E-06
  6.8278249415E-01  3.4800000000E+01  9.9999998973E-06
  6.8278249415E-01  3.4880000000E+01  9.9999998645E-06
  6.8278249415E-01  3.4960000000E+01  9.9999998388E-06
  6.8278249415E-01  3.5040000000E+01  9.9999998186E-06
  6.8278249415E-01  3.5120000000E+01  9.9999998029E-06
  6.8278249415E-01  3.5200000000E+01  9.9999997905E-06
  6.8278249415E-01  3.5280000000E+01  9.9999997809E-06
  6.8278249415E-01  3.5360000000E+01  9.9999997734E-06
  6.8278249415E-01  3.5440000000E+01  9.9999997675E-06
  6.8278249415E-01  3.5520000000E+01  9.9999997629E-06
  6.8278249415E-01  3.5600000000E+01  9.9999997594E-06
  6.8278249415E-01  3.5680000000E+01  9.9999997567E-06
  6.8278249415E-01  3.5760000000E+01  9.9999997545E-06
  6.8278249415E-01  3.5840000000E+01  9.9999997529E-06
  6.8278249415E-01  3.5920000000E+01  9.9999997516E-06
  6.8278249415E-01  3.6000000000E+01  9.9999997506E-06
  6.8278249415E-01  3.6080000000E+01  9.9999997499E-06
  6.8278249415E-01  3.6160000000E+01  9.9999997493E-06
  6.8278249415E-01  3.6240000000E+01  9.9999997488E-06
  6.8278249415E-01  3.6320000000E+01  9.9999997485E-06
  6.8278249415E-01  3.6400000000E+01  9.9999997482E-06
  6.8278249415E-01  3.6480000000E+01  9.9999997480E-06
  6.8278249415E-01  3.6560000000E+01  9.9999997479E-06
  6.8278249415E-01  3.6640000000E+01  9.9999997478E-06
  6.8278249415E-01  3.6720000000E+01  9.9999997477E-06
  6.8278249415E-01  3.6800000000E+01  9.9999997476E-06
  6.8278249415E-01  3.6880000000E+01  9.9999997475E-06
  6.8278249415E-01  3.6960000000E+01  9.9999997475E-06
  6.8278249415E-01  3.7040000000E+01  9.9999997475E-06
  6.8278249415E-01  3.7120000000E+01  9.9999997474E-06
  6.8278249415E-01  3.7200000000E+01  9.9999997474E-06
  6.8278249415E-01  3.7280000000E+01  9.9999997474E-06
  6.8278249415E-01  3.7360000000E+01  9.9999997474E-06
  6.8278249415E-01  3.7440000000E+01  9.9999997474E-06
  6.8278249415E-01  3.7520000000E+01  9.9999997474E-06
  6.8278249415E-01  3.7600000000E+01  9.9999997474E-06
  6.8278249415E-01  3.7680000000E+01  9.9999997474E-06
  6.8278249415E-01  3.7760000000E+01  9.9999997474E-06
  6.8278249415E-01  3.7840000000E+01  9.9999997474E-06
  6.8278249415E-01  3.7920000000E+01  9.9999997474E-06
  6.8278249415E-01  3.8000000000E+01  9.9999997474E-06
  6.8278249415E-01  3.8080000000E+01  9.9999997474E-06
  6.8278249415E-01  3.8160000000E+01  9.9999997474E-06
  6.8278249415E-01  3.8240000000E+01  9.9999997474E-06
  6.8278249415E-01  3.8320000000E+01  9.9999997474E-06
  6.8278249415E-01  3.8400000000E+01  9.9999997474E-06
  6.8278249415E-01  3.8480000000E+01  9.9999997474E-06
  6.8278249415E-01  3.8560000000E+01  9.9999997474E-06
  6.8278249415E-01  3.8640000000E+01  9.9999997474E-06
  6.8278249415E-01  3.8720000000E+01  9.9999997474E-06
  6.8278249415E-01  3.8800000000E+01  9.9999997474E-06
  6.8278249415E-01  3.8880000000E+01  9.9999997474E-06
  6.8278249415E-01  3.8960000000E+01  9.9999997474E-06
  6.8278249415E-01  3.9040000000E+01  9.9999997474E-06
  6.8278249415E-01  3.9120000000E+01  9.9999997474E-06
  6.8278249415E-01  3.9200000000E+01  9.9999997474E-06
  6.8278249415E-01  3.9280000000E+01  9.9999997474E-06
  6.8278249415E-01  3.9360000000E+01  9.9999997474E-06
  6.8278249415E-01  3.9440000000E+01  9.9999997474E-06
  6.8278249415E-01  3.9520000000E+01  9.9999997474E-06
  6.8278249415E-01  3.9600000000E+01  9.9999997474E-06
  6.8278249415E-01  3.9680000000E+01  9.9999997474E-06
  6.8278249415E-01  3.9760000000E+01  9.9999997474E-06
  6.8278249415E-01  3.9840000000E+01  9.9999997474E-06
  6.8278249415E-01  3.9920000000E+01  9.9999997474E-06
  6.8278249415E-01  4.0000000000E+01  9.9999997474E-06

  6.9830027811E-01  0.0000000000E+00  1.0002466635E-05
  6.9830027811E-01  8.0000000000E-02  1.0003050577E-05
  6.9830027811E-01  1.6000000000E-01  1.0003767728E-05
  6.9830027811E-01  2.4000000000E-01  1.0004647268E-05
  6.9830027811E-01  3.2000000000E-01  1.0005724492E-05
  6.9830027811E-01  4.0000000000E-01  1.0007042022E-05
  6.9830027811E-01  4.8000000000E-01  1.0008651257E-05
  6.9830027811E-01  5.6000000000E-01  1.0010614084E-05
  6.9830027811E-01  6.4000000000E-01  1.0013004913E-05
  6.9830027811E-01  7.2000000000E-01  1.0015913074E-05
  6.9830027811E-01  8.0000000000E-01  1.0019445651E-05
  6.9830027811E-01  8.8000000000E-01  1.0023730818E-05
  6.9830027811E-01  9.6000000000E-01  1.0028921766E-05
  6.9830027811E-01  1.0400000000E+00  1.0035201309E-05
  6.9830027811E-01  1.1200000000E+00  1.0042787288E-05
  6.9830027811E-01  1.2000000000E+00  1.0051938890E-05
  6.9830027811E-01  1.2800000000E+00  1.0062964035E-05
  6.9830027811E-01  1.3600000000E+00  1.0076227983E-05
  6.9830027811E-01  1.4400000000E+00  1.0092163363E-05
  6.9830027811E-01  1.5200000000E+00  1.0111281818E-05
  6.9830027811E-01  1.6000000000E+00  1.0134187524E-05
  6.9830027811E-01  1.6800000000E+00  1.0161592833E-05
  6.9830027811E-01  1.7600000000E+00  1.0194336371E-05
  6.9830027811E-01  1.8400000000E+00  1.0233403908E-05
  6.9830027811E-01  1.9200000000E+00  1.0279952405E-05
  6.9830027811E-01  2.0000000000E+00  1.0335337660E-05
  6.9830027811E-01  2.0800000000E+00  1.0401146037E-05
  6.9830027811E-01  2.1600000000E+00  1.0479230813E-05
  6.9830027811E-01  2.2400000000E+00  1.0571753741E-05
  6.9830027811E-01  2.3200000000E+00  1.0681232488E-05
  6.9830027811E-01  2.4000000000E+00  1.0810594668E-05
  6.9830027811E-01  2.4800000000E+00  1.0963239295E-05
  6.9830027811E-01  2.5600000000E+00  1.1143106507E-05
  6.9830027811E-01  2.6400000000E+00  1.1354756554E-05
  6.9830027811E-01  2.7200000000E+00  1.1603459087E-05
  6.9830027811E-01  2.8000000000E+00  1.1895293897E-05
  6.9830027811E-01  2.8800000000E+00  1.2237264361E-05
  6.9830027811E-01  2.9600000000E+00  1.2637424913E-05
  6.9830027811E-01  3.0400000000E+00  1.3105024017E-05
  6.9830027811E-01  3.1200000000E+00  1.3650664169E-05
  6.9830027811E-01  3.2000000000E+00  1.4286480603E-05
  6.9830027811E-01  3.2800000000E+00  1.5026340464E-05
  6.9830027811E-01  3.3600000000E+00  1.5886064310E-05
  6.9830027811E-01  3.4400000000E+00  1.6883671921E-05
  6.9830027811E-01  3.5200000000E+00  1.8039654483E-05
  6.9830027811E-01  3.6000000000E+00  1.9377275304E-05
  6.9830027811E-01  3.6800000000E+00  1.0922901543E-05
  6.9830027811E-01  3.7600000000E+00  1.2706367758E-05
  6.9830027811E-01  3.8400000000E+00  1.4761377397E-05
  6.9830027811E-01  3.9200000000E+00  1.7125939586E-05
  6.9830027811E-01  4.0000000000E+00  1.9842847405E-05
  6.9830027811E-01  4.0800000000E+00  2.2960198511E-05
  6.9830027811E-01  4.1600000000E+00  2.6531960720E-05
  6.9830027811E-01  4.2400000000E+00  3.0618584816E-05
  6.9830027811E-01  4.3200000000E+00  3.5287666729E-05
  6.9830027811E-01  4.4000000000E+00  4.0614661089E-05
  6.9830027811E-01  4.4800000000E+00  4.6683647941E-05
  6.9830027811E-01  4.5600000000E+00  5.3588154161E-05
  6.9830027811E-01  4.6400000000E+00  6.1432030776E-05
  6.9830027811E-01  4.7200000000E+00  7.0330387058E-05
  6.9830027811E-01  4.8000000000E+00  8.0410581766E-05
  6.9830027811E-01  4.8800000000E+00  9.1813271457E-05
  6.9830027811E-01  4.9600000000E+00  1.0469351516E-04
  6.9830027811E-01  5.0400000000E+00  1.1922193404E-04
  6.9830027811E-01  5.1200000000E+00  1.3558592404E-04
  6.9830027811E-01  5.2000000000E+00  1.5399091848E-04
  6.9830027811E-01  5.2800000000E+00  1.7466169688E-04
  6.9830027811E-01  5.3600000000E+00  1.9784373516E-04
  6.9830027811E-01  5.4400000000E+00  2.2380459143E-04
  6.9830027811E-01  5.5200000000E+00  2.5283532022E-04
  6.9830027811E-01  5.6000000000E+00  2.8525190707E-04
  6.9830027811E-01  5.6800000000E+00  3.2139671394E-04
  6.9830027811E-01  5.7600000000E+00  3.6163992445E-04
  6.9830027811E-01  5.8400000000E+00  4.0638097692E-04
  6.9830027811E-01  5.9200000000E+00  4.5604997133E-04
  6.9830027811E-01  6.0000000000E+00  5.1110903509E-04
  6.9830027811E-01  6.0800000000E+00  5.7205363110E-04
  6.9830027811E-01  6.1600000000E+00  6.3941378974E-04
  6.9830027811E-01  6.2400000000E+00  7.1375524550E-04
  6.9830027811E-01  6.3200000000E+00  7.9568045711E-04
  6.9830027811E-01  6.4000000000E+00  8.8582948884E-04
  6.9830027811E-01  6.4800000000E+00  9.8488072964E-04
  6.9830027811E-01  6.5600000000E+00  1.0935514251E-03
  6.9830027811E-01  6.6400000000E+00  1.2125979971E-03
  6.9830027811E-01  6.7200000000E+00  1.3428161239E-03
  6.9830027811E-01  6.8000000000E+00  1.4850405547E-03
  6.9830027811E-01  6.8800000000E+00  1.6401446303E-03
  6.9830027811E-01  6.9600000000E+00  1.8090394830E-03
  6.9830027811E-01  7.0400000000E+00  1.9926728882E-03
  6.9830027811E-01  7.1200000000E+00  2.1920277412E-03
  6.9830027811E-01  7.2000000000E+00  2.4081201331E-03
  6.9830027811E-01  7.2800000000E+00  2.6419970019E-03
  6.9830027811E-01  7.3600000000E+00  2.8947333344E-03
  6.9830027811E-01  7.4400000000E+00  3.1674289009E-03
  6.9830027811E-01  7.5200000000E+00  3.4612045012E-03
  6.9830027811E-01  7.6000000000E+00  3.7771977093E-03
  6.9830027811E-01  7.6800000000E+00  4.1165581036E-03
  6.9830027811E-01  7.7600000000E+00  4.4804419756E-03
  6.9830027811E-01  7.8400000000E+00  4.8700065127E-03
  6.9830027811E-01  7.9200000000E+00  5.2864034574E-03
  6.9830027811E-01  8.0000000000E+00  5.7307722482E-03
  6.9830027811E-01  8.0800000000E+00  6.2042326554E-03
  6.9830027811E-01  8.1600000000E+00  6.7078769293E-03
  6.9830027811E-01  8.2400000000E+00  7.2427614851E-03
  6.9830027811E-01  8.3200000000E+00  7.8098981552E-03
  6.9830027811E-01  8.4000000000E+00  8.4102450468E-03
  6.9830027811E-01  8.4800000000E+00  9.0446970484E-03
  6.9830027811E-01  8.5600000000E+00  9.7140760377E-03
  6.9830027811E-01  8.6400000000E+00  1.0419120847E-02
  6.9830027811E-01  8.7200000000E+00  1.1160477055E-02
  6.9830027811E-01  8.8000000000E+00  1.1938686668E-02
  6.9830027811E-01  8.8800000000E+00  1.2754177780E-02
  6.9830027811E-01  8.9600000000E+00  1.3607254286E-02
  6.9830027811E-01  9.0400000000E+00  1.4498085741E-02
  6.9830027811E-01  9.1200000000E+00  1.5426697455E-02
  6.9830027811E-01  9.2000000000E+00  1.6392960930E-02
  6.9830027811E-01  9.2800000000E+00  1.7396584727E-02
  6.9830027811E-01  9.3600000000E+00  1.8437105881E-02
  6.9830027811E-01  9.4400000000E+00  1.9513881956E-02
  6.9830027811E-01  9.5200000000E+00  2.0626083851E-02
  6.9830027811E-01  9.6000000000E+00  2.1772689458E-02
  6.9830027811E-01  9.6800000000E+00  2.2952478285E-02
  6.9830027811E-01  9.7600000000E+00  2.4164027119E-02
  6.9830027811E-01  9.8400000000E+00  2.5405706853E-02
  6.9830027811E-01  9.9200000000E+00  2.6675680542E-02
  6.9830027811E-01  1.0000000000E+01  2.7971902780E-02
  6.9830027811E-01  1.0080000000E+01  2.9292120471E-02
  6.9830027811E-01  1.0160000000E+01  3.0633875055E-02
  6.9830027811E-01  1.0240000000E+01  3.1994506241E-02
  6.9830027811E-01  1.0320000000E+01  3.3371157297E-02
  6.9830027811E-01  1.0400000000E+01  3.4760781904E-02
  6.9830027811E-01  1.0480000000E+01  3.6160152621E-02
  6.9830027811E-01  1.0560000000E+01  3.7565870925E-02
  6.9830027811E-01  1.0640000000E+01  3.8974378844E-02
  6.9830027811E-01  1.0720000000E+01  4.0381972124E-02
  6.9830027811E-01  1.0800000000E+01  4.1784814905E-02
  6.9830027811E-01  1.0880000000E+01  4.3178955831E-02
  6.9830027811E-01  1.0960000000E+01  4.4560345523E-02
  6.9830027811E-01  1.1040000000E+01  4.5924855310E-02
  6.9830027811E-01  1.1120000000E+01  4.7268297130E-02
  6.9830027811E-01  1.1200000000E+01  4.8586444444E-02
  6.9830027811E-01  1.1280000000E+01  4.9875054066E-02
  6.9830027811E-01  1.1360000000E+01  5.1129888722E-02
  6.9830027811E-01  1.1440000000E+01  5.2346740204E-02
  6.9830027811E-01  1.1520000000E+01  5.3521452929E-02
  6.9830027811E-01  1.1600000000E+01  5.4649947736E-02
  6.9830027811E-01  1.1680000000E+01  5.5728245730E-02
  6.9830027811E-01  1.1760000000E+01  5.6752491980E-02
  6.9830027811E-01  1.1840000000E+01  5.7718978880E-02
  6.9830027811E-01  1.1920000000E+01  5.8624168979E-02
  6.9830027811E-01  1.2000000000E+01  5.9464717088E-02
  6.9830027811E-01  1.2080000000E+01  6.0237491462E-02
